step,GS_21441737_queue,GS_21441737_wait_time,GS_25954547_queue,GS_25954547_wait_time,GS_26752062_queue,GS_26752062_wait_time,GS_26753059_queue,GS_26753059_wait_time,GS_659394041_queue,GS_659394041_wait_time,cluster_262476527_26871569_311718989_3836987635_#3more_queue,cluster_262476527_26871569_311718989_3836987635_#3more_wait_time
2174,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,1,1.0
2175,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,1,2.0
2176,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0,1,3.0
2177,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0,1,4.0
2178,0,0.0,0,0.0,0,0.0,0,0.0,2,12.0,1,5.0
2179,0,0.0,0,0.0,0,0.0,0,0.0,3,15.0,1,6.0
2180,0,0.0,0,0.0,0,0.0,0,0.0,3,18.0,1,7.0
2181,0,0.0,0,0.0,0,0.0,0,0.0,4,22.0,1,8.0
2182,0,0.0,0,0.0,0,0.0,0,0.0,4,26.0,2,9.0
2183,1,1.0,0,0.0,0,0.0,0,0.0,4,30.0,2,10.0
2184,1,2.0,0,0.0,0,0.0,0,0.0,3,18.0,2,11.0
2185,1,3.0,0,0.0,0,0.0,0,0.0,2,12.0,2,12.0
2186,1,4.0,0,0.0,0,0.0,0,0.0,1,8.0,2,13.0
2187,1,5.0,0,0.0,0,0.0,0,0.0,1,9.0,2,14.0
2188,2,7.0,0,0.0,0,0.0,0,0.0,1,10.0,2,15.0
2189,2,9.0,0,0.0,0,0.0,0,0.0,1,11.0,3,17.0
2190,3,12.0,0,0.0,0,0.0,0,0.0,1,12.0,3,19.0
2191,3,15.0,0,0.0,0,0.0,0,0.0,2,13.0,1,3.0
2192,1,5.0,0,0.0,0,0.0,0,0.0,3,14.0,0,0.0
2193,1,6.0,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0
2194,1,7.0,0,0.0,0,0.0,0,0.0,2,16.0,0,0.0
2195,1,8.0,0,0.0,0,0.0,1,1.0,2,17.0,0,0.0
2196,1,9.0,0,0.0,0,0.0,1,2.0,2,18.0,0,0.0
2197,1,10.0,0,0.0,0,0.0,1,3.0,2,19.0,0,0.0
2198,1,11.0,0,0.0,0,0.0,1,4.0,2,20.0,0,0.0
2199,1,12.0,0,0.0,0,0.0,1,5.0,0,0.0,0,0.0
2200,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,0,0.0
2201,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,0,0.0
2202,0,0.0,0,0.0,1,1.0,1,8.0,0,0.0,0,0.0
2203,0,0.0,0,0.0,1,2.0,1,9.0,0,0.0,0,0.0
2204,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0
2205,0,0.0,0,0.0,1,1.0,2,12.0,0,0.0,0,0.0
2206,0,0.0,0,0.0,1,2.0,1,2.0,0,0.0,0,0.0
2207,0,0.0,0,0.0,1,3.0,1,3.0,0,0.0,0,0.0
2208,0,0.0,0,0.0,1,4.0,1,4.0,0,0.0,0,0.0
2209,0,0.0,0,0.0,1,5.0,1,5.0,0,0.0,0,0.0
2210,0,0.0,0,0.0,1,6.0,1,6.0,0,0.0,0,0.0
2211,0,0.0,0,0.0,1,7.0,1,7.0,0,0.0,0,0.0
2212,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,0,0.0
2213,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
2214,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2215,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2216,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2217,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2218,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2219,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2220,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2221,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2222,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2223,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
2224,2,11.0,0,0.0,0,0.0,0,0.0,1,0.0,2,4.0
2225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6.0
2226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,8.0
2227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,10.0
2228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,12.0
2229,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,14.0
2230,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,3,16.0
2231,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,2,8.0
2232,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,3,9.0
2233,1,2.0,0,0.0,0,0.0,0,0.0,1,5.0,3,10.0
2234,1,3.0,1,1.0,0,0.0,0,0.0,1,6.0,3,11.0
2235,1,4.0,0,0.0,0,0.0,0,0.0,1,7.0,3,12.0
2236,1,5.0,0,0.0,0,0.0,0,0.0,1,8.0,3,13.0
2237,1,6.0,0,0.0,0,0.0,1,1.0,1,9.0,3,14.0
2238,1,7.0,0,0.0,0,0.0,0,0.0,1,10.0,3,15.0
2239,1,8.0,0,0.0,0,0.0,0,0.0,1,11.0,3,16.0
2240,1,9.0,0,0.0,0,0.0,0,0.0,1,12.0,3,17.0
2241,2,11.0,0,0.0,0,0.0,0,0.0,1,13.0,4,19.0
2242,3,14.0,0,0.0,0,0.0,0,0.0,0,0.0,4,21.0
2243,3,17.0,0,0.0,0,0.0,0,0.0,0,0.0,4,23.0
2244,3,20.0,0,0.0,0,0.0,0,0.0,0,0.0,5,26.0
2245,3,23.0,0,0.0,0,0.0,0,0.0,0,0.0,7,29.0
2246,3,26.0,0,0.0,0,0.0,0,0.0,0,0.0,6,32.0
2247,3,29.0,0,0.0,0,0.0,0,0.0,0,0.0,8,37.0
2248,3,32.0,0,0.0,0,0.0,0,0.0,0,0.0,8,42.0
2249,3,35.0,0,0.0,0,0.0,0,0.0,0,0.0,8,47.0
2250,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,9,52.0
2251,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,57.0
2252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,27.0
2253,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,30.0
2254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,33.0
2255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,36.0
2256,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,40.0
2257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,44.0
2258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,48.0
2259,1,0.0,0,0.0,0,0.0,0,0.0,1,1.0,7,52.0
2260,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,7,56.0
2261,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,7,60.0
2262,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,8,64.0
2263,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,8,68.0
2264,0,0.0,0,0.0,0,0.0,0,0.0,2,7.0,8,72.0
2265,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0,9,77.0
2266,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,10,82.0
2267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,88.0
2268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,94.0
2269,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,11,100.0
2270,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,11,106.0
2271,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,8,55.0
2272,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,6,36.0
2273,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,4,20.0
2274,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,2,9.0
2275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2276,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2277,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2278,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
2279,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
2280,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
2281,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
2282,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0
2283,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.0
2284,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.0
2285,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
2286,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,3,11.0
2287,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0
2288,2,14.0,0,0.0,0,0.0,0,0.0,0,0.0,3,15.0
2289,2,16.0,0,0.0,0,0.0,0,0.0,0,0.0,3,17.0
2290,2,18.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19.0
2291,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21.0
2292,2,22.0,0,0.0,0,0.0,0,0.0,1,1.0,3,23.0
2293,1,9.0,0,0.0,0,0.0,1,1.0,1,2.0,3,25.0
2294,0,0.0,0,0.0,0,0.0,1,2.0,1,3.0,3,27.0
2295,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,3,29.0
2296,0,0.0,0,0.0,0,0.0,2,5.0,1,5.0,3,31.0
2297,0,0.0,0,0.0,0,0.0,2,7.0,1,6.0,3,33.0
2298,1,1.0,0,0.0,0,0.0,2,9.0,1,7.0,3,35.0
2299,1,2.0,0,0.0,0,0.0,2,11.0,0,0.0,3,37.0
2300,1,3.0,0,0.0,0,0.0,2,13.0,0,0.0,1,15.0
2301,1,4.0,0,0.0,0,0.0,2,15.0,0,0.0,0,0.0
2302,1,5.0,0,0.0,0,0.0,2,17.0,0,0.0,0,0.0
2303,1,6.0,0,0.0,0,0.0,2,19.0,0,0.0,0,0.0
2304,2,8.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
2305,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2306,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
2307,2,14.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
2308,2,16.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
2309,2,18.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
2310,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
2311,2,22.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
2312,2,24.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
2313,2,26.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
2314,2,28.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
2315,2,30.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
2316,2,32.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
2317,2,34.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
2318,2,36.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
2319,2,38.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2320,3,41.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
2321,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
2322,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
2323,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
2324,2,7.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
2325,2,9.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
2326,4,13.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
2327,4,17.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
2328,4,21.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
2329,3,15.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
2330,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
2331,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
2332,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
2333,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
2334,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
2335,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
2336,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
2337,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
2338,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
2339,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21.0
2340,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
2341,1,16.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
2342,1,17.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2343,3,20.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
2344,4,24.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
2345,4,28.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.0
2346,6,34.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
2347,7,41.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
2348,7,48.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
2349,5,27.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
2350,4,24.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
2351,4,28.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
2352,4,32.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
2353,4,36.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
2354,5,41.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0
2355,5,46.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
2356,5,51.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
2357,4,41.0,0,0.0,0,0.0,0,0.0,0,0.0,2,19.0
2358,3,30.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
2359,2,19.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
2360,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
2361,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
2362,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
2363,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
2364,3,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2365,4,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2366,4,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2367,4,27.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2368,4,31.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2369,4,35.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2370,4,39.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2371,4,43.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2372,4,47.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2373,5,52.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
2374,5,57.0,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0
2375,5,62.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0
2376,5,67.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2377,5,72.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2378,5,77.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2379,5,82.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2380,3,41.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2381,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2382,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2383,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2384,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2385,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
2386,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
2387,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
2388,1,16.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
2389,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
2390,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.0
2391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
2392,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
2393,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
2394,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0
2395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,19.0
2396,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,22.0
2397,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,25.0
2398,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,4,28.0
2399,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,5,31.0
2400,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,6,35.0
2401,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,6,39.0
2402,1,1.0,0,0.0,0,0.0,1,5.0,0,0.0,6,43.0
2403,1,2.0,0,0.0,0,0.0,1,6.0,0,0.0,6,47.0
2404,1,3.0,0,0.0,0,0.0,1,7.0,0,0.0,4,31.0
2405,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,4,20.0
2406,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,3,17.0
2407,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.0
2408,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,3,23.0
2409,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,3,26.0
2410,1,9.0,0,0.0,0,0.0,1,1.0,0,0.0,3,29.0
2411,1,10.0,0,0.0,0,0.0,1,2.0,0,0.0,3,32.0
2412,1,11.0,0,0.0,0,0.0,1,3.0,0,0.0,3,35.0
2413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,38.0
2414,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,43.0
2415,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,4,46.0
2416,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,51.0
2417,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,57.0
2418,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,58.0
2419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,60.0
2420,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,64.0
2421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,68.0
2422,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,72.0
2423,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,78.0
2424,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,8,83.0
2425,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,8,89.0
2426,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,8,95.0
2427,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,6,44.0
2428,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,5,24.0
2429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,20.0
2430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,23.0
2431,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,27.0
2432,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,31.0
2433,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,6,35.0
2434,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,7,40.0
2435,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,7,45.0
2436,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,7,50.0
2437,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,55.0
2438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,60.0
2439,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,65.0
2440,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,70.0
2441,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,7,75.0
2442,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,8,80.0
2443,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,9,86.0
2444,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,9,92.0
2445,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,9,98.0
2446,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,9,105.0
2447,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,9,112.0
2448,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,119.0
2449,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,127.0
2450,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,135.0
2451,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,143.0
2452,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,11,151.0
2453,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,12,160.0
2454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,169.0
2455,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,12,178.0
2456,1,2.0,0,0.0,0,0.0,0,0.0,1,1.0,12,187.0
2457,1,3.0,0,0.0,0,0.0,0,0.0,1,2.0,9,126.0
2458,1,4.0,0,0.0,0,0.0,0,0.0,1,3.0,7,73.0
2459,2,6.0,0,0.0,0,0.0,0,0.0,1,4.0,4,35.0
2460,3,9.0,0,0.0,0,0.0,0,0.0,1,5.0,2,26.0
2461,3,12.0,0,0.0,0,0.0,0,0.0,1,6.0,1,19.0
2462,3,15.0,0,0.0,0,0.0,0,0.0,1,7.0,1,20.0
2463,3,18.0,0,0.0,0,0.0,0,0.0,1,8.0,1,21.0
2464,3,21.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
2465,3,24.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
2466,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
2467,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
2468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0
2469,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.0
2470,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,3,36.0
2471,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,3,39.0
2472,0,0.0,0,0.0,0,0.0,1,3.0,1,0.0,4,42.0
2473,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,4,45.0
2474,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,4,48.0
2475,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,5,51.0
2476,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,5,54.0
2477,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,57.0
2478,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,5,60.0
2479,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,5,63.0
2480,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,5,66.0
2481,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,6,70.0
2482,1,2.0,0,0.0,0,0.0,0,0.0,1,5.0,6,74.0
2483,1,3.0,0,0.0,0,0.0,0,0.0,1,6.0,5,60.0
2484,1,4.0,0,0.0,0,0.0,0,0.0,1,7.0,4,46.0
2485,1,5.0,0,0.0,0,0.0,0,0.0,1,8.0,3,43.0
2486,1,6.0,0,0.0,0,0.0,0,0.0,1,9.0,3,44.0
2487,1,7.0,0,0.0,0,0.0,0,0.0,1,10.0,3,45.0
2488,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,3,46.0
2489,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,3,47.0
2490,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,4,48.0
2491,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,3,49.0
2492,1,12.0,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0
2493,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,3,51.0
2494,1,14.0,0,0.0,0,0.0,0,0.0,0,0.0,3,52.0
2495,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,3,53.0
2496,1,16.0,0,0.0,0,0.0,0,0.0,0,0.0,3,54.0
2497,2,18.0,0,0.0,0,0.0,0,0.0,0,0.0,3,55.0
2498,3,21.0,0,0.0,0,0.0,0,0.0,0,0.0,3,56.0
2499,3,24.0,0,0.0,0,0.0,0,0.0,0,0.0,4,57.0
2500,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,5,59.0
2501,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,5,62.0
2502,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,5,66.0
2503,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,5,70.0
2504,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,5,74.0
2505,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,5,78.0
2506,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,5,82.0
2507,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,6,87.0
2508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,93.0
2509,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,99.0
2510,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,105.0
2511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,112.0
2512,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,119.0
2513,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,126.0
2514,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,10,134.0
2515,0,0.0,0,0.0,1,2.0,1,2.0,0,0.0,10,142.0
2516,0,0.0,0,0.0,1,3.0,1,3.0,0,0.0,10,150.0
2517,0,0.0,0,0.0,1,4.0,1,4.0,0,0.0,10,158.0
2518,0,0.0,0,0.0,1,5.0,1,5.0,0,0.0,10,166.0
2519,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,10,174.0
2520,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,11,183.0
2521,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,11,192.0
2522,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,9,127.0
2523,0,0.0,0,0.0,0,0.0,1,10.0,1,1.0,7,81.0
2524,0,0.0,0,0.0,0,0.0,1,11.0,1,2.0,6,60.0
2525,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,6,54.0
2526,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,6,59.0
2527,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,7,65.0
